5bff05d5-7770-48c1-b183-e3bb2ed03726.mirbase21.mirnas.quantification.txt,Primary Tumor
6d4e727f-5da6-4901-9ee0-0c5e066db04b.mirbase21.mirnas.quantification.txt,Primary Tumor
d5f25144-670d-489c-a183-2277bb7d415e.mirbase21.mirnas.quantification.txt,Primary Tumor
10d7b454-1968-4e9f-840c-cac49da2c521.mirbase21.mirnas.quantification.txt,Primary Tumor
d1aa22dd-ebc7-4181-830d-254885ecfe87.mirbase21.mirnas.quantification.txt,Primary Tumor
c395a94d-0882-42bd-81f2-347dc832f858.mirbase21.mirnas.quantification.txt,Primary Tumor
a2a92fe6-3b0e-44aa-8c51-40fb27ec50a2.mirbase21.mirnas.quantification.txt,Primary Tumor
895e3e43-7c54-4708-a647-f4d3c58eb278.mirbase21.mirnas.quantification.txt,Primary Tumor
7b4ed1f8-f1ef-4b9b-a5ae-f92830baab27.mirbase21.mirnas.quantification.txt,Primary Tumor
3f03c090-78c0-4b3c-9541-3fa95da8db86.mirbase21.mirnas.quantification.txt,Primary Tumor
17692abf-23c4-4a8d-bca7-d1f5fc50d9d2.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
cefc0de0-beb1-4322-8a9c-0ecef62a980d.mirbase21.mirnas.quantification.txt,Primary Tumor
17200182-1dd4-4557-b435-dc0b9ac45ed3.mirbase21.mirnas.quantification.txt,Primary Tumor
347e3e9b-cbc9-4d49-ab5f-d3d4a109e982.mirbase21.mirnas.quantification.txt,Primary Tumor
b7897f0e-8156-480c-a069-0b48d436d748.mirbase21.mirnas.quantification.txt,Primary Tumor
85450773-7edc-4e68-9918-ad55b90905c8.mirbase21.mirnas.quantification.txt,Primary Tumor
298afe4b-7d00-4a31-bb20-120f228c6378.mirbase21.mirnas.quantification.txt,Primary Tumor
8b5c41d3-63a1-402a-9657-36d305ebfbc2.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
21f37a4e-87b7-47df-b95f-40e0a3bcbaec.mirbase21.mirnas.quantification.txt,Primary Tumor
fa2ab0a0-e4b1-4717-9431-2a74b69982f6.mirbase21.mirnas.quantification.txt,Primary Tumor
a7a25077-94b2-447a-95b8-f2b097091d56.mirbase21.mirnas.quantification.txt,Primary Tumor
6ba4e857-c4f6-4276-b47b-ded41a3fe1d1.mirbase21.mirnas.quantification.txt,Primary Tumor
e7e7a2ea-c506-40a5-b70f-4eb0c9494306.mirbase21.mirnas.quantification.txt,Primary Tumor
3df21443-30a9-4f0e-b0e8-a65c36e41bf5.mirbase21.mirnas.quantification.txt,Primary Tumor
20d4d7ff-ffb1-410c-a782-029423b122b2.mirbase21.mirnas.quantification.txt,Primary Tumor
be0a149d-cb32-4117-8b80-a7cc81fa5c6b.mirbase21.mirnas.quantification.txt,Primary Tumor
04ddc014-525c-4e43-8897-418011edb859.mirbase21.mirnas.quantification.txt,Primary Tumor
5f0feb17-4be7-4144-9625-423d89eae22d.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
2b700f8b-a316-431b-be6f-acc169fb8245.mirbase21.mirnas.quantification.txt,Primary Tumor
9dd6c1f0-a67f-44b9-ac42-0151104ef9b0.mirbase21.mirnas.quantification.txt,Primary Tumor
1347a7c1-5ff4-491d-9f9c-f32d960074b8.mirbase21.mirnas.quantification.txt,Primary Tumor
888f5963-c698-4d01-9981-e8505e214af2.mirbase21.mirnas.quantification.txt,Primary Tumor
b743c961-bbe1-4387-8fae-7119ef83491c.mirbase21.mirnas.quantification.txt,Primary Tumor
bfc51e34-dcbd-493d-9409-e18fccec6ed4.mirbase21.mirnas.quantification.txt,Primary Tumor
b6d9bf2d-15f1-497b-b6cc-427afe7fe6a4.mirbase21.mirnas.quantification.txt,Primary Tumor
3914c22b-df2e-4987-b407-81f0259b9eab.mirbase21.mirnas.quantification.txt,Primary Tumor
8af45c56-8b8f-4d18-b2ab-8e595dd94705.mirbase21.mirnas.quantification.txt,Primary Tumor
005a23d5-af82-47a9-9085-9c32ea8f0f36.mirbase21.mirnas.quantification.txt,Primary Tumor
42b80c01-3f4f-4af0-bb6d-b5d5b49d8d9d.mirbase21.mirnas.quantification.txt,Primary Tumor
8b2b97db-bda4-4598-92f5-443e45da2bc8.mirbase21.mirnas.quantification.txt,Primary Tumor
4ddda5d8-fa2d-430d-9929-c704d86789a1.mirbase21.mirnas.quantification.txt,Primary Tumor
178a09a6-e0ac-4156-b575-474f74064c64.mirbase21.mirnas.quantification.txt,Primary Tumor
64e1bd59-d30d-43cb-8450-30a7400bfb5f.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
ae5ddb8d-ff9b-4707-b6aa-df7b3292ae44.mirbase21.mirnas.quantification.txt,Primary Tumor
08398747-e285-44a6-88f2-f39b74587a66.mirbase21.mirnas.quantification.txt,Primary Tumor
a5bb29e7-e53f-45f4-a040-d2ac3c3fff1d.mirbase21.mirnas.quantification.txt,Primary Tumor
3e8a63f2-6363-465e-be47-d52ee00ab7c9.mirbase21.mirnas.quantification.txt,Primary Tumor
da163643-5142-4b0f-8c81-0c556a2f9e77.mirbase21.mirnas.quantification.txt,Primary Tumor
f4956d88-4146-49b2-9a96-ad57b3b5f97a.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
7d9576bb-a58d-4db8-a7af-251c96c832da.mirbase21.mirnas.quantification.txt,Primary Tumor
457eb90d-9827-4986-bcc1-053d0a4d43b1.mirbase21.mirnas.quantification.txt,Primary Tumor
a7bae2eb-334b-4798-a590-042d5ef5514f.mirbase21.mirnas.quantification.txt,Primary Tumor
2b69daf6-7d09-4a7e-9acd-3403931c3ba1.mirbase21.mirnas.quantification.txt,Primary Tumor
35b65134-1bef-4c64-8606-3df38c275dda.mirbase21.mirnas.quantification.txt,Primary Tumor
3ec4c0b1-2874-4bb2-9777-a33c986d3a07.mirbase21.mirnas.quantification.txt,Primary Tumor
