a397fdd2-603c-42f7-a672-ecb30fe09edd.mirbase21.mirnas.quantification.txt,Primary Tumor
2eff77ac-ac54-4f8c-b78a-05dd0804899a.mirbase21.mirnas.quantification.txt,Primary Tumor
8be2c3f1-caf3-4aaa-8242-508d9accf8cf.mirbase21.mirnas.quantification.txt,Primary Tumor
85326585-03a3-48f9-b52e-11521cad27f8.mirbase21.mirnas.quantification.txt,Primary Tumor
60cfdb0c-95be-4ce8-b8c9-806de2258416.mirbase21.mirnas.quantification.txt,Primary Tumor
162e492f-17ca-422c-bdca-4abfad517fd2.mirbase21.mirnas.quantification.txt,Primary Tumor
68a22fbe-c6ce-4de7-b361-9bf7ad4bafe8.mirbase21.mirnas.quantification.txt,Primary Tumor
c8dbb7dd-2119-4873-897e-7295d8f6e26c.mirbase21.mirnas.quantification.txt,Primary Tumor
33c50b78-104e-46e6-9506-1442e8afd4e4.mirbase21.mirnas.quantification.txt,Primary Tumor
8c13377d-59ff-45e0-8172-42833f590033.mirbase21.mirnas.quantification.txt,Primary Tumor
05e6c81b-28ff-4ca3-adf0-a31465a1a6de.mirbase21.mirnas.quantification.txt,Primary Tumor
310b1519-2c54-4ac1-809f-bf5f2fdf3d45.mirbase21.mirnas.quantification.txt,Primary Tumor
ae7d3997-a701-41f9-bce4-e48d1c0bea5f.mirbase21.mirnas.quantification.txt,Primary Tumor
6878fb55-6299-445b-b7e7-5f99b94e8632.mirbase21.mirnas.quantification.txt,Primary Tumor
1b312a71-22be-476f-9a8e-ba7af304ba42.mirbase21.mirnas.quantification.txt,Primary Tumor
f01b6651-b3df-4fef-9ad9-cea5c5b4aa49.mirbase21.mirnas.quantification.txt,Primary Tumor
32832e34-9733-4ea2-87e8-1590b82fbeca.mirbase21.mirnas.quantification.txt,Primary Tumor
0c96f978-f704-4c12-9d90-3b58d6e74cb1.mirbase21.mirnas.quantification.txt,Primary Tumor
5d499385-7637-4042-b0ee-2f7f323873d3.mirbase21.mirnas.quantification.txt,Recurrent Tumor
900b448f-201f-4fde-b570-8256f4f1c1c1.mirbase21.mirnas.quantification.txt,Primary Tumor
be143303-9cea-4fb5-a34f-47604fc942d3.mirbase21.mirnas.quantification.txt,Primary Tumor
e75c7129-73ad-4962-8712-5e570811b07a.mirbase21.mirnas.quantification.txt,Primary Tumor
3f32d571-8632-4834-ad4c-d032cd8ceb8e.mirbase21.mirnas.quantification.txt,Primary Tumor
780536aa-b6aa-4044-a233-e1537359214f.mirbase21.mirnas.quantification.txt,Primary Tumor
4f0c13cb-9e0f-40f8-87b3-a2dcba9aca68.mirbase21.mirnas.quantification.txt,Primary Tumor
0e80b779-e18c-43ee-9071-3554d95e50f0.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
7ecd1b85-42b3-4a0c-ab41-1ba2d2bb1589.mirbase21.mirnas.quantification.txt,Primary Tumor
1ca78e1d-2755-4832-b12a-4ebdabc7fa68.mirbase21.mirnas.quantification.txt,Primary Tumor
b4f98d09-8a46-44fa-aa6c-eb3f2bd05684.mirbase21.mirnas.quantification.txt,Primary Tumor
8787893d-0aa3-462e-b8ec-2adba534fcb5.mirbase21.mirnas.quantification.txt,Primary Tumor
e6bf5cd1-2917-4dcc-8f6d-8fc720bb510f.mirbase21.mirnas.quantification.txt,Primary Tumor
86fbad6a-682e-4203-9623-7b8c5dd3df78.mirbase21.mirnas.quantification.txt,Primary Tumor
afac684c-fa5d-466f-9cd2-ebdc9f24758d.mirbase21.mirnas.quantification.txt,Primary Tumor
6eb45b61-445f-483e-a31a-5af0eb41d979.mirbase21.mirnas.quantification.txt,Primary Tumor
a07c784a-2aed-4762-9180-03f2e4079f1b.mirbase21.mirnas.quantification.txt,Primary Tumor
4ed99a1d-0934-42cf-88de-9c05bf606de6.mirbase21.mirnas.quantification.txt,Primary Tumor
b1eabb8b-6637-413c-af35-ad3a816cbd11.mirbase21.mirnas.quantification.txt,Primary Tumor
f1b6a2f1-6602-4695-961a-95df225ce373.mirbase21.mirnas.quantification.txt,Primary Tumor
f5e88fac-41e4-4f35-b644-710a3f8e54cb.mirbase21.mirnas.quantification.txt,Primary Tumor
c77fc120-5543-4a2e-b73d-808634994c68.mirbase21.mirnas.quantification.txt,Primary Tumor
058e8697-09da-4a72-9c37-324d0ddd3d87.mirbase21.mirnas.quantification.txt,Primary Tumor
07f4d33e-3d09-44da-9398-a481a0d579f5.mirbase21.mirnas.quantification.txt,Primary Tumor
ba008467-e5e3-4132-93ec-c3d6cb93c25b.mirbase21.mirnas.quantification.txt,Primary Tumor
1bdc18b1-cd55-4e33-aece-554e4f1b905e.mirbase21.mirnas.quantification.txt,Primary Tumor
694df6a0-42dd-466d-9d39-5cefaaa072dd.mirbase21.mirnas.quantification.txt,Primary Tumor
5dd9da84-3bdf-41d9-acb8-b5585426a798.mirbase21.mirnas.quantification.txt,Primary Tumor
475eca61-817b-4855-b1dd-020e84de32ad.mirbase21.mirnas.quantification.txt,Primary Tumor
f3a6468f-06f7-4886-a30c-7730c37fba17.mirbase21.mirnas.quantification.txt,Solid Tissue Normal
c4a4981f-ff8d-4bf3-8c0c-3d2c7ebd89df.mirbase21.mirnas.quantification.txt,Primary Tumor
ca57c2c7-50e9-4dfc-9aec-137b60157c29.mirbase21.mirnas.quantification.txt,Primary Tumor
e6e7257e-574e-4212-8554-9e08e04bd90e.mirbase21.mirnas.quantification.txt,Primary Tumor
