7e731924-27d8-42ec-814e-266f9229aebe.mirbase21.mirnas.quantification.txt,Primary Tumor
e2a6cde5-3687-43eb-926a-1be825847abe.mirbase21.mirnas.quantification.txt,Primary Tumor
57051149-acfd-47c5-8d7c-7220e76e6529.mirbase21.mirnas.quantification.txt,Primary Tumor
8bd4f14c-b642-45e8-815b-3d5e8fe7987e.mirbase21.mirnas.quantification.txt,Primary Tumor
0b2b6da8-789b-4d00-87d1-e182060727ca.mirbase21.mirnas.quantification.txt,Primary Tumor
1d4ccbbf-0a8d-4c03-a687-65d7ade78ce7.mirbase21.mirnas.quantification.txt,Primary Tumor
b6c77d07-e5f4-4476-8812-b4f1c6b0abba.mirbase21.mirnas.quantification.txt,Primary Tumor
679bd947-b931-4766-8553-850bbf4059a8.mirbase21.mirnas.quantification.txt,Primary Tumor
7fcb7ee7-4f9f-42fa-a043-967d4512d05e.mirbase21.mirnas.quantification.txt,Primary Tumor
3d23a3bb-d7ee-403f-a7a7-c4eed66c0544.mirbase21.mirnas.quantification.txt,Primary Tumor
cfc7d410-0e57-498f-bf4d-7bb9bda50390.mirbase21.mirnas.quantification.txt,Primary Tumor
24a456a0-5fd3-41c7-8715-e27a1c93502a.mirbase21.mirnas.quantification.txt,Primary Tumor
590744aa-8db1-4dd3-b167-4cb4b14cd393.mirbase21.mirnas.quantification.txt,Primary Tumor
0e5ebd62-5072-4f1a-aacc-68ce247d975e.mirbase21.mirnas.quantification.txt,Primary Tumor
2e9c0466-8816-448f-8b94-bfc1342b6a2c.mirbase21.mirnas.quantification.txt,Primary Tumor
ea08e569-fe82-4d8d-99f8-104207927ba0.mirbase21.mirnas.quantification.txt,Primary Tumor
674ad3e7-2865-4e0f-be5e-42ea6687620b.mirbase21.mirnas.quantification.txt,Primary Tumor
a41992ab-00bf-41f3-bdb6-eae7d0d92cf7.mirbase21.mirnas.quantification.txt,Primary Tumor
df3aaa38-87c0-42af-828a-561fd054295d.mirbase21.mirnas.quantification.txt,Primary Tumor
38eca2cc-e685-446d-9965-cce49815f810.mirbase21.mirnas.quantification.txt,Primary Tumor
7982c13a-1bb5-4108-9d9f-166e0964d24b.mirbase21.mirnas.quantification.txt,Primary Tumor
90b45730-1420-4150-afc1-57b6193de381.mirbase21.mirnas.quantification.txt,Primary Tumor
02fd50c8-6d27-4d7d-8801-e3d7945189b2.mirbase21.mirnas.quantification.txt,Primary Tumor
d070c5b6-b068-4cb9-b131-4821e325473a.mirbase21.mirnas.quantification.txt,Primary Tumor
5fe9007d-a462-4061-8080-457709a4b233.mirbase21.mirnas.quantification.txt,Primary Tumor
f54502f3-dee3-436e-9f0d-4a7accd7037e.mirbase21.mirnas.quantification.txt,Primary Tumor
3b7bb749-43e3-458c-9516-0aec4d49dfe3.mirbase21.mirnas.quantification.txt,Primary Tumor
f50013e5-5efe-41a9-a0df-7aa536561c37.mirbase21.mirnas.quantification.txt,Primary Tumor
f826bae3-3d3b-450a-aaf4-1a38420e1239.mirbase21.mirnas.quantification.txt,Primary Tumor
2144bd9d-791c-451e-a587-46ee82b2bd2f.mirbase21.mirnas.quantification.txt,Primary Tumor
c3f45457-93c2-4838-b012-beaa3ce2d1de.mirbase21.mirnas.quantification.txt,Primary Tumor
e2f114c9-c520-4b9f-aefc-cb113fe55072.mirbase21.mirnas.quantification.txt,Primary Tumor
bc9ccb5d-58cd-4f9a-b758-77c00d95452e.mirbase21.mirnas.quantification.txt,Primary Tumor
645a859d-836f-411f-a941-ac34c93e95c6.mirbase21.mirnas.quantification.txt,Primary Tumor
179369ef-4f7d-4a63-aba2-74e06bbb14f4.mirbase21.mirnas.quantification.txt,Primary Tumor
4c4b6b52-423e-4ab5-838d-8aa05ab97f95.mirbase21.mirnas.quantification.txt,Primary Tumor
33669d50-933e-4d86-a80a-c0bdb034158c.mirbase21.mirnas.quantification.txt,Primary Tumor
f8834551-a907-4295-a1df-5b2931a715d3.mirbase21.mirnas.quantification.txt,Primary Tumor
13a2881f-12a4-4e81-a5b9-f67056969c14.mirbase21.mirnas.quantification.txt,Primary Tumor
ce0e7391-1376-40bc-b52e-ecb7760bfca1.mirbase21.mirnas.quantification.txt,Primary Tumor
c77ee920-6760-4064-88d9-5095cc1a479d.mirbase21.mirnas.quantification.txt,Primary Tumor
4bab2eea-25d5-4b3a-9d1e-1182bf169939.mirbase21.mirnas.quantification.txt,Primary Tumor
5a80f9ed-49a2-4f39-b8db-f5fc1e26203a.mirbase21.mirnas.quantification.txt,Primary Tumor
53dcf289-fa47-418b-b638-600049c74763.mirbase21.mirnas.quantification.txt,Primary Tumor
b2e0a07e-53ff-48f7-8ed5-8edbda5d00f5.mirbase21.mirnas.quantification.txt,Primary Tumor
3b4c801e-af84-4e95-93ac-f197cc12c295.mirbase21.mirnas.quantification.txt,Primary Tumor
cd734186-ec3d-43b6-963b-e15474841002.mirbase21.mirnas.quantification.txt,Primary Tumor
47aa8cfd-d9a9-4ee1-acb9-7e7ced120103.mirbase21.mirnas.quantification.txt,Primary Tumor
b756f5d6-fa03-4fb5-9076-7a9198f31d08.mirbase21.mirnas.quantification.txt,Primary Tumor
0e3f81d9-74e0-4613-920d-4db9ca0c8902.mirbase21.mirnas.quantification.txt,Primary Tumor
3eeb0350-87b4-41ad-9cb0-8b9a729fb86b.mirbase21.mirnas.quantification.txt,Primary Tumor
4a9443de-f345-43a3-8a7d-637c2d057f1f.mirbase21.mirnas.quantification.txt,Primary Tumor
4fcbbc8c-9b8d-4a0d-9e62-71958d7e8d0f.mirbase21.mirnas.quantification.txt,Primary Tumor
5d2dec2a-9571-41a6-823b-45b5d6bea1a8.mirbase21.mirnas.quantification.txt,Primary Tumor
3dfee1ad-cfa4-4ea5-8b8d-7a9935f63b4a.mirbase21.mirnas.quantification.txt,Primary Tumor
ac165759-995d-4206-81af-672feef6ae3c.mirbase21.mirnas.quantification.txt,Primary Tumor
9f48849d-9895-4ca9-84d8-bd81d90f4553.mirbase21.mirnas.quantification.txt,Primary Tumor
ee21c767-9c4e-4689-808f-0e6c8156f78d.mirbase21.mirnas.quantification.txt,Primary Tumor
98082bfe-ef70-4473-9857-55a0640f6a80.mirbase21.mirnas.quantification.txt,Primary Tumor
ca7deb1d-5d45-463c-b8b1-60a2f404df1b.mirbase21.mirnas.quantification.txt,Primary Tumor
ec8f4e35-18a6-46af-a097-2dce97a34089.mirbase21.mirnas.quantification.txt,Primary Tumor
5cdf1dd5-813a-49c2-ae06-4b442839961d.mirbase21.mirnas.quantification.txt,Primary Tumor
505e20ba-11eb-443b-83b9-48ad65b699ee.mirbase21.mirnas.quantification.txt,Primary Tumor
67fa2b74-1d06-4b15-8bfe-a08e29431ce3.mirbase21.mirnas.quantification.txt,Primary Tumor
41cae663-2158-45f8-b8c0-0374ea070eda.mirbase21.mirnas.quantification.txt,Primary Tumor
2099f191-0371-4f8c-8d0e-a876391b0f8a.mirbase21.mirnas.quantification.txt,Primary Tumor
756b25b3-0193-4a4a-81e0-0241be33f8e6.mirbase21.mirnas.quantification.txt,Primary Tumor
0dc92079-7a71-4dff-b308-b1d32183ec55.mirbase21.mirnas.quantification.txt,Primary Tumor
6d242a03-019b-44c4-bdb3-ac4fd2f39b5f.mirbase21.mirnas.quantification.txt,Primary Tumor
45375d26-171d-40bb-b249-86eaa8609ba9.mirbase21.mirnas.quantification.txt,Primary Tumor
9f3b72f8-cef0-42dc-aaa0-5f44d296af2f.mirbase21.mirnas.quantification.txt,Primary Tumor
78c50da1-f5ff-49a4-a1b2-91b9fb7ddd40.mirbase21.mirnas.quantification.txt,Primary Tumor
e19ecd88-1e4b-440e-b02c-667cb273b3fc.mirbase21.mirnas.quantification.txt,Primary Tumor
2bf530e8-900f-48f4-a6ea-f55c587fda52.mirbase21.mirnas.quantification.txt,Primary Tumor
06cbefef-7a8c-42e3-adbe-c5742d3166a9.mirbase21.mirnas.quantification.txt,Primary Tumor
f2e78af1-e4e8-46d1-9abd-418c6865b9dc.mirbase21.mirnas.quantification.txt,Primary Tumor
e1ce6825-f209-4aa0-92c1-77c56d56a7ce.mirbase21.mirnas.quantification.txt,Primary Tumor
f8bfa6f6-24e8-4d32-a0cf-401318293413.mirbase21.mirnas.quantification.txt,Primary Tumor
1219aacd-2d98-4b96-a64f-963e2fe38d47.mirbase21.mirnas.quantification.txt,Primary Tumor
036a750a-e682-480d-b462-59d68e816a73.mirbase21.mirnas.quantification.txt,Primary Tumor
4238d94f-05a1-40ba-a9e7-8139e2b9939b.mirbase21.mirnas.quantification.txt,Primary Tumor
a71f6ea1-6f2a-4960-af30-9021ecf7232d.mirbase21.mirnas.quantification.txt,Primary Tumor
5d184993-673c-4cb7-b9c6-39a05ac97407.mirbase21.mirnas.quantification.txt,Primary Tumor
5a559adc-1637-4b41-b241-c27831c65480.mirbase21.mirnas.quantification.txt,Primary Tumor
ae546c45-5c67-479f-bc63-92b2f153115a.mirbase21.mirnas.quantification.txt,Primary Tumor
dcf951dc-14fe-4182-a9c4-3946df964b5a.mirbase21.mirnas.quantification.txt,Primary Tumor
f4d46051-0985-49f9-9411-318509208da1.mirbase21.mirnas.quantification.txt,Primary Tumor
db196d7e-975d-4b3c-9876-8340f2fbbff9.mirbase21.mirnas.quantification.txt,Primary Tumor
91c9e0ed-fe33-4601-9b37-addbc4a315ea.mirbase21.mirnas.quantification.txt,Primary Tumor
d0dac1dd-a982-45a4-ae49-6d9488674632.mirbase21.mirnas.quantification.txt,Primary Tumor
f06347c6-6d79-44cd-9b2a-ab75a7e5a84a.mirbase21.mirnas.quantification.txt,Primary Tumor
1182245f-c3cc-4fc0-99f4-9eb9a6d0dee4.mirbase21.mirnas.quantification.txt,Primary Tumor
e550f9ee-2111-4902-90b5-7d1ec9fe4a2d.mirbase21.mirnas.quantification.txt,Primary Tumor
8fcfe5d8-c785-4683-8957-cdaf75039433.mirbase21.mirnas.quantification.txt,Primary Tumor
547e0d57-1ab6-42e2-9c1a-e389045fb841.mirbase21.mirnas.quantification.txt,Primary Tumor
80cdc57d-aeee-4356-b886-ad97e2b622e3.mirbase21.mirnas.quantification.txt,Primary Tumor
8310ad2f-bbf0-4259-b4de-a7854354db61.mirbase21.mirnas.quantification.txt,Primary Tumor
18089d15-62e8-4836-b705-1804b6022ddf.mirbase21.mirnas.quantification.txt,Primary Tumor
e5b594f2-f97a-4139-8e35-7bb8b1643400.mirbase21.mirnas.quantification.txt,Primary Tumor
9d40de3e-e20c-4c03-8ab2-a33b62e6aa9f.mirbase21.mirnas.quantification.txt,Primary Tumor
1d6db6f2-40bf-4e5f-a382-9df0d8db476f.mirbase21.mirnas.quantification.txt,Primary Tumor
